	recall	precision	f1_score
MUC	0.9956331877729258	0.9956331877729258	0.9956331877729259
B3	0.9840877914951989	0.9837829599146471	0.9839353520950663
CEAF_m	0.9917695473251029	0.9917695473251029	0.9917695473251029
CEAF_e	0.9982562972064617	0.9982562972064617	0.9982562972064617
BLANC	0.9874809203791445	0.9847163903622296	0.9860672024924823
CoNLL-2012 average score			
CONLL	0.9926590921581955	0.9925574816313448	0.992608279024818
