	recall	precision	f1_score
MUC	0.6692913385826772	0.5379746835443038	0.5964912280701754
B3	0.5817182817182817	0.3298436753292723	0.42098311489358775
CEAF_m	0.37433155080213903	0.3804347826086957	0.37735849056603776
CEAF_e	0.2393709195778047	0.5523944297949339	0.33400593429461123
BLANC	0.5957227134703487	0.5463904079500409	0.5460705245583071
CoNLL-2012 average score			
CONLL	0.49679351329292115	0.47340426288950327	0.4504934257527915
