	recall	precision	f1_score
MUC	0.9912663755458515	0.9912663755458515	0.9912663755458515
B3	0.9710562414266118	0.9678591811600734	0.9694550754913297
CEAF_m	0.9794238683127572	0.9794238683127572	0.9794238683127573
CEAF_e	0.9113960113960113	0.9113960113960113	0.9113960113960113
BLANC	0.9776111474219675	0.9713040112059761	0.9742788442339683
CoNLL-2012 average score			
CONLL	0.9579062094561582	0.9568405227006455	0.9573724874777308
