	recall	precision	f1_score
MUC	0.9012345679012346	0.948051948051948	0.9240506329113924
B3	0.6229931236962064	0.8620557736836807	0.7232823379689206
CEAF_m	0.7674418604651163	0.7674418604651163	0.7674418604651163
CEAF_e	0.9145299145299145	0.5080721747388414	0.6532356532356532
BLANC	0.7609788612222286	0.8111166207610974	0.7695167920565549
CoNLL-2012 average score			
CONLL	0.8129192020424517	0.7727266321581566	0.7668562080386554
