	recall	precision	f1_score
MUC	0.5081723625557206	0.72	0.5958188153310104
B3	0.10120515789835673	0.6966888287018648	0.1767365191338913
CEAF_m	0.13310104529616726	0.13319386331938632	0.13314743813175323
CEAF_e	0.4533117873718465	0.0833569195787073	0.14081936850294707
BLANC	0.5058440728921035	0.6900934502128045	0.4780339015038432
CoNLL-2012 average score			
CONLL	0.35422976927530797	0.5000152494268574	0.30445823432261626
