	recall	precision	f1_score
MUC	0.9291338582677166	0.9291338582677166	0.9291338582677166
B3	0.9244716068245481	0.9357524828113064	0.9300778397552851
CEAF_m	0.93048128342246	0.93048128342246	0.93048128342246
CEAF_e	0.8884159050825718	0.8884159050825718	0.8884159050825718
BLANC	0.9550979847474913	0.9716811221476609	0.9632248221348889
CoNLL-2012 average score			
CONLL	0.9140071233916122	0.9177674153871983	0.9158758677018578
